iso	glottocode	name	status	WRITING	DEVELOPMENT	USE	SIGN_LANGUAGE	UNWRITTEN	LITERATURE	NEWSPAPERS	TV	RADIO	TAUGHT	SHIFTING	SHIFTED	NT	OT	BIBLE	Dictionary	Grammar	LITERACY_L1	LITERACY_L2	Writing	Language Development	Language Use
gra	rajp1235	Garasia, Rajput	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	N/A	15%–25%.	Devanagari script [Deva]. Gujarati script [Gujr].	Literacy rate in L2: 15%–25%. NT: 2009.	Positive attitudes. Also use Gujarati [guj]. Also use Hindi [hin].
til	till1254	Tillamook	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	1	N/A	N/A		Grammar.	Shifted to English [eng].
bfb	paur1238	Bareli, Pauri	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	N/A	Below 10%.	Devanagari script [Deva].	Literacy rate in L2: Below 10%. NT: 2017.	Vigorous. All domains except education. Positive attitudes. Also useAhirani [ahr]. Also use English [eng]. Also use Hindi [hin]. Also use Marathi [mar]. Also useNimadi [noe].
mwn	nyam1275	Nyamwanga	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Latin script [Latn].	Texts. Bible: 1982.	Positive attitudes.
qxc	chin1483	Quechua, Chincha	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	Below 5%.	Unwritten [Qaax].	Literacy rate in L2: Below 5%.	Adults only. Many shifting to Spanish [spa]. Some shifting to Jaqaru [jqr].
dgt	ndra1239	Ndrag'ngith	Primarily oral	NOT_EMPTY	EMPTY	EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		
knj	west2635	Kanjobal, Western	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		1	1	5%–10%.	20%.	Latin script [Latn].	Literacy rate in L1: 5%–10%. Literacy rate in L2: 20%. Dictionary. Grammar. Bible: 2016. Agency: Academy of Mayan Languages.	Used by all. Also use Spanish [spa].
gpn	taia1239	Taiap	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		1	1	N/A	15%–25%.		Literacy rate in L2: 15%–25%. Dictionary. Grammar. Texts.	Older adults only. Positive attitudes. All shifted to Tok Pisin [tpi](Kulick and Terrill 2019).
ocu	atzi1235	Matlatzinca, Atzingo	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	1	0	0		0	1	N/A	N/A	Unwritten [Qaax].	Grammar.	Shifted to Spanish [spa].
fpe	fern1234	Fernando Po Creole English	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		1	1	Virtually none.	75% in Spanish[spa].	Latin script [Latn], used since 2006.	Literacy rate in L1: Virtually none. Literacy rate in L2: 75% in Spanish[spa]. Dictionary. Grammar. Texts.	All domains except government. Used by all. Positive attitudes. All alsouse Spanish [spa]. Some also use English [eng], which is growing in importance for jobopportunities. Also use Bube [bvb]. Used as L2 by Bube [bvb], Fa d’Ambu [fab], Fang [fan], Kombe[nui], Kwasio [nmg].
byb	biky1238	Bikya	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Shifted to Jukun Takum [jbu].
bkx	baik1238	Baikeno	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Latin script [Latn].	Bible portions: 2004.	Vigorous. All domains. Used by all. Also use Indonesian [ind], but for manyonly with difficulty. Also use Portuguese [por], but less than 1% can perform job-relatedfunctions in it. Also use Tetun Dili [tdt], but only those who have acquired it for study orwork.
mzs	maca1262	Macanese	Primarily oral	EMPTY	EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A			A small number of older adult women in Macau use as L1 (1996). Elderly only. Shifted to Yue Chinese [yue].
nxg	ngad1261	Ngad'a	Primarily oral	NOT_EMPTY	NOT_EMPTY	EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	1	N/A	N/A	Unwritten [Qaax].	Grammar. Texts.	
ncg	nisg1240	Nisga'a	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	1	0	0	0		1	1	N/A	N/A	Latin script [Latn].	Schools try to teach oral and written Nisga’a. Taught as subject in primary schools since 1976 (Golla 2007). Taught as subject at local community college and University of Northern British Columbia (Golla 2007). Dictionary. Grammar. Texts. Bible portions: 1890–1897.	Taught in public school since 1976 and at local community college and the University of Northern British Columbia (Golla 2007). Adults only. Shifting to English [eng]. Some also use Tsimshian [tsi], especially older people. Used as L2 by Gitxsan [git].
vut	vute1244	Vute	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		1	0	N/A	15%–25%.	Latin script [Latn].	Literacy rate in L2: 15%–25%. Dictionary. NT: 2007.	Vute de Banyo is still used daily, but seems heavily influenced by Fulfulde [fub]. Used by all. Many also use French [fra]. Used as L2 by Wawa [www].
usa	usar1243	Usarufa	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	1	25%–50%.	15%–25%.	Latin script [Latn].	Literacy rate in L1: 25%–50%. Literacy rate in L2: 15%–25%. Grammar. NT: 1980.	Adults only. All shifting to Tok Pisin [tpi] (Bird 2010).
gis	nort3047	Giziga, North	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	1	N/A	N/A		Grammar. Texts.	Some also use French [fra], as language of public education. Also useAdamawa Fulfulde [fub].
wax	wata1253	Watam	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Vigorous. All domains. Mixed use: education, church. Used by all. Positive attitudes. All also use Tok Pisin [tpi] (Paris 2015). Used as L2 by Kopar [xop].
kzb	kaib1244	Kaibobo	Primarily oral	EMPTY	EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A			Shifted to Ambonese Malay [abs].
alh	alaw1244	Alawa	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	1	0	0		1	1	N/A	N/A	Unwritten [Qaax].	Dictionary. Grammar. Texts.	Elderly only. Shifted to Kriol [rop].
key	kupi1238	Kupia	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	N/A	40% (1991 census).	Telugu script [Telu].	Literacy rate in L2: 40% (1991 census). Texts. NT: 1983.	Home. Some young people, all adults. Also use English [eng]. Also useTelugu [tel], particularly in the market and for work and travel.
dif	dier1241	Dieri	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	1	0		1	1	N/A	N/A	Latin script [Latn].	Dictionary. Grammar. Texts. NT: 1897. The Dieri Aboriginal Corporationstarted preparing Dieri language material for schools in 2009. The Mobile Language Team (MLT)worked with the Dieri Aboriginal Corporation to complete a Dieri language learner’s guide in2017.	Shifted to English [eng].
mtt	mota1237	Mota	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		1	1	30%–60%.	75%–100%.	Latin script [Latn].	Literacy rate in L1: 30%–60%. Literacy rate in L2: 75%–100%. Dictionary. Grammar. Bible: 1912.	Potentially endangered (2000 D. Tryon). Formerly lingua franca. Most key domains. Some young people, all adults. Positive attitudes.
nwi	sout2869	Tanna, Southwest	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		1	0	N/A	N/A	Latin script [Latn].	Videos. Dictionary. Texts. NT: 2012.	Home. Positive attitudes. Used as L2 by Kwamera [tnk].
olr	olra1234	Olrat	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A	Latin script [Latn], limited usage.		Active use probably ceased around 1950s. Shifted to Lakon [lkn].
fuf	pula1262	Pular	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		1	1	N/A	N/A	Adlam script [Adlm], used since 1989. Arabic script, Naskh variant [Arab].Latin script [Latn].	Dictionary. Grammar. NT: 2011.	Also use Eastern Maninkakan [emk]. Also use Susu [sus]. Used as L2 byKakabe [kke].
kfm	khun1255	Khunsari	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	1	0	0	0		0	1	N/A	N/A	Arabic script, Nastaliq variant [Aran].	Grammar.	Shifting to Iranian Persian [pes].
its	isek1239	Isekiri	Primarily oral	NOT_EMPTY	NOT_EMPTY	EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Latin script [Latn].	Bible: 2010.	
ext	extr1243	Extremaduran	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	1	0	0	0		1	0	N/A	90%.	Latin script [Latn].	Literacy rate in L2: 90%. Dictionary. Texts.	All domains. Adults only. Shifting to Spanish [spa].
agc	agat1236	Agatu	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	N/A	N/A	Latin script [Latn], used since 2005.	NT: 1984.	Vigorous. Home, Community, Workplace, Religion, Special cultural events.Used by all. Many also use Hausa [hau]. Some also use English [eng]. Used as L2 by Ajiri [afo].
mzk	nige1255	Mambila, Nigeria	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	N/A	N/A	Latin script [Latn], used since 1969.	NT: 1977.	Also use English [eng]. Also use Nigerian Fulfulde [fuv]. Used as L2 by Njerep [njr], Somyev [kgt].
boz	tiey1235	Bozo, Tiéyaxo	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	1	N/A	N/A	Arabic script, Naskh variant [Arab], in development. Latin script [Latn].	Taught as subject in some primary schools. Grammar. Bible portions: 2009.	Some ethnic Marka and Somono live among them and speak Tieyaxo as L1. Usedby all. Also use Bamanankan [bam]. Also use Maasina Fulfulde [ffm]. Use of Bambara or Fulfuldedepends on region.
qua	quap1242	Quapaw	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		1	0	N/A	N/A		Dictionary. A Quapaw Tribal Youth Language and Cultural Preservation Camp teaches the language to children, and the Quapaw Tribal Museum offers classes for adults (2015 Joplin Globe).	Shifted to English [eng].
kzo	kani1279	Kaningi	Primarily oral	NOT_EMPTY	EMPTY	EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		
ycr	yila1234	Yilan Creole	Primarily oral	EMPTY	EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A			Older adults only. Shifted to Mandarin Chinese [cmn], including all those born after 1980 (Sanada and Chien 2012).
moo	mono1268	Monom	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Also use Vietnamese [vie].
atv	nort2686	Altai (Northern)	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		1	0	N/A	N/A	Cyrillic script [Cyrl].	Dictionary. Texts.	Home, community, media. Some young people, all adults. Little transmissionof language to children (Salminen 2007). Also use Russian [rus].
aho	ahom1240	Ahom	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		1	1	N/A	N/A	Ahom script [Ahom].	Dictionary. Grammar.	Not spoken in daily life; used in religious chants and literary materials.Attempts to revive the spoken language are underway, with assistance of scholars from the Aiton[aio] and Phake [phk] communities (2007).
kih	kilm1241	Kilmeri	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	1	N/A	N/A	Latin script [Latn].	Grammar. Bible portions: 1980.	Adults only. Negative attitudes. All shifting to Tok Pisin [tpi](Gerstner-Link 2018).
wtk	wata1251	Watakataui	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	65%.	25%–50%.	Latin script [Latn].	Literacy rate in L1: 65%. Literacy rate in L2: 25%–50%. NT: 2014.	Also use Tok Pisin [tpi].
nmd	ndum1239	Ndumu	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		1	0	N/A	N/A	Unwritten [Qaax].	Dictionary.	Most also use French [fra].
bui	bong1284	Bongili	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	N/A	N/A	Latin script [Latn].	NT: 1947.	Also use Lingala [lin] (Leitch 2005).
amo	amoo1242	Amo	Primarily oral	NOT_EMPTY	NOT_EMPTY	EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	1	N/A	N/A	Latin script [Latn].	Grammar.	
aks	akas1242	Akaselem	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		All domains. Used by all. Positive attitudes. All also use Tem [kdh] (Sama2018). Also use Anii [blo] (Sama 2018). Also use French [fra]. Also use Ntcham [bud]. Used as L2by Anii [blo].
jah	jahh1242	Jah Hut	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Latin script [Latn], developed in about 2003.	Bible: 2023.	Used by all. All also use Malay [zlm] (Bradley 2007a).
ijn	kala1381	Kalabari	Primarily oral	NOT_EMPTY	NOT_EMPTY	EMPTY	0	0	0	0	0	0	0	0	0	0	0		1	1	N/A	N/A	Latin script [Latn].	Dictionary. Grammar. Bible: 2018.	
ncm	namb1293	Nambo	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Latin script [Latn], no longer in use.	Bible portions: 1974.	All domains. Used by all. Positive attitudes. Most also use English [eng]. A few also use Motu [meu], especially elderly. Also use Nen [nqn] (Kashima 2020). Used as L2 by Nen [nqn].
nzb	njeb1242	Njebi	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		1	0	N/A	N/A	Latin script [Latn].	Older church members can read Njebi, and a few do. Dictionary. NT: 1968–1978.	Vigorous. Many also use French [fra]. Used as L2 by Duma [dma].
lof	logo1262	Logol	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Shifted to Sudanese Arabic [apd].
yub	yuga1244	Yugambal	Primarily oral	EMPTY	NOT_EMPTY	EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	1	N/A	N/A		Grammar.	
kop	kwat1244	Kwato	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Some young people, all adults. Positive attitudes. All also use Tok Pisin [tpi] (Kassell et al 2009).
sda	tora1261	Toraja-Sa'dan	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	1	0	0	0		1	0	N/A	N/A	Latin script [Latn].	Dictionary. Bible: 1960–1995.	Adults only. Shifting to Indonesian [ind]. Used as L2 by Panasuan [psn].
kcg	tyap1238	Tyap	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		1	1	N/A	25%–50%.	Latin script [Latn], used since 1992.	Literacy rate in L2: 25%–50%. Dictionary. Grammar. Texts. NT: 2015.	Less use in towns and cities. Used by all. Also use English [eng]. Also useHausa [hau].
noi	noir1238	Noiri	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	N/A	1% in Marathi [mar].	Devanagari script [Deva].	Literacy rate in L2: 1% in Marathi [mar]. NT: 2017.	Vigorous. Home, village. Positive attitudes. Positive attitudes to the west. Less positive to the east. Also use English [eng]. Also use Hindi [hin]. Also use Marathi [mar].
llp	nort2836	Efate, North	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	0	30%–60%.	50%–75%.	Latin script [Latn].	Literacy rate in L1: 30%–60%. Literacy rate in L2: 50%–75%. Texts. Bible: 1972.	Livara dialect is extinct. Also use English [eng]. Used as L2 by Emae [mmw], Eton [etn], Lelepa [lpa].
aoc	pemo1248	Pemon	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		1	1	N/A	N/A	Latin script [Latn].	Dictionary. Grammar. Bible portions: 1990.	Some adults are still monolingual but younger generation is becomingbilingual in Spanish [spa] or English [eng] (Crevels 2007). Some young people, all adults. Alsouse English [eng]. Also use Spanish [spa]. Used as L2 by Ninam [shb], Sapé [spc].
nha	nhan1238	Nhanda	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	1	0	0		1	1	N/A	N/A	Unwritten [Qaax].	Dictionary. Grammar. The Irra Wangga Language Centre has been working with the Nhanda people to create resources for the Nhanda people to learn and reawaken their language.	Shifted to English [eng].
bgu	mbon1253	Mbongno	Primarily oral	NOT_EMPTY	EMPTY	EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		
buo	tere1278	Terei	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		1	0	50%–75%.	75%–100%.	Latin script [Latn].	Literacy rate in L1: 50%–75%. Literacy rate in L2: 75%–100%. Dictionary.Texts. Bible portions: 1973–2007.	Used by all. Also use Tok Pisin [tpi] (Evans and Palmer 2011). Used as L2by Naasioi [nas], Papapana [ppn].
cld	chal1275	Chaldean Neo-Aramaic	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	1	N/A	N/A	Syriac script [Syrc].	Grammar. Texts. NT: 2006.	Some young people, all adults. Also use Northern Kurdish [kmr].
vot	voti1245	Votic	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		1	1	N/A	N/A	Cyrillic script [Cyrl], developed in 1920. Latin script [Latn], used since 2004, primary usage.	Dictionary. Grammar.	Home. Elderly only. Shifted to Russian [rus].
wii	mini1253	Wiaki	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A	Latin script [Latn].		Older adults only. Shifted to Tok Pisin [tpi].
cen	cenn1238	Cen	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		0	0	N/A	N/A	Latin script [Latn].	NT: 2019.	Used by all. Also use Berom [bom]. Also use Izere [izr]. Used as L2 byIzere [izr].
mdy	male1284	Male (Ethiopia)	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	1	N/A	5%.	Ethiopic script [Ethi].	Literacy rate in L2: 5%. Non-formal literacy classes. Grammar. Bible: 2016.	Home. Used by all. Also use Amharic [amh].
csh	asho1236	Chin, Asho	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	1	N/A	N/A	Latin script [Latn]. Myanmar (Burmese) script [Mymr], primary usage.	Grammar. Bible: 2008.	Vigorous. All domains. Used by all. Positive attitudes. Also use Burmese[mya].
zmh	mako1250	Makolkol	Primarily oral	EMPTY	EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		0	0	N/A	N/A			Shifted to Meramera [mxm]. Shifted to Tok Pisin [tpi].
bpu	bong1291	Bongu	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	0	0		1	1	N/A	N/A		Dictionary. Grammar.	Some young people, all adults. Positive attitudes. Also use English [eng].Also use Tok Pisin [tpi]. Used as L2 by Sam [snx].
nsk	nask1242	Naskapi	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		1	1	Western Naskapi: 50%.	50%.	Latin script [Latn]. Unified Canadian Aboriginal Syllabics script [Cans], used by Western Naskapi.	Literacy rate in L1: Western Naskapi: 50%. Literacy rate in L2: 50%. Ongoing community language program in Western Naskapi. All children in kindergarten through grade 6 can read and write in the language (2017 N. Jancewicz). Taught as subject in primary schools (Golla 2007). Dictionary. Grammar. NT: 2007.	Vigorous in both dialects. Slowly shifting to English [eng]. Used by all. Most also use English [eng]. Some also use French [fra]. Also use Innu [moe].
emn	eman1238	Eman	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Some young people, all adults. Also use Cameroon Pidgin [wes]. Also useIpulo [ass]. Used as L2 by Ipulo [ass].
nml	ndem1249	Ndemli	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		1	0	N/A	N/A	Unwritten [Qaax].	Dictionary.	Used by all. Most also use French [fra]. Some also use Tunen [tvu].
tiz	taih1246	Tai Hongjin	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	1	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Adults only. Shifting to Mandarin Chinese [cmn].
rms	roma1324	Romanian Sign Language	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	1	0	0	0	1	0	0	0	0	0	0		1	0	N/A	N/A		Romanian literacy for access to mainstream society and employment is valued. (Eberle et al 2015). TV. Videos. Dictionary. Agency: Associatia Nationala a Surzilor din Romania (ANSR).	Vigorous. All domains. Used by all. Many also use Romanian [ron], with widely varying degrees of bilingualism (spoken and written). Some also use Hungarian Sign Language [hsh]. Used as L2 by Hungarian Sign Language [hsh].
bbg	bara1362	Barama	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Many also use French [fra].
bhp	bima1247	Bima	Primarily oral	NOT_EMPTY	NOT_EMPTY	EMPTY	0	0	0	0	0	0	0	0	0	1	0		1	0	N/A	N/A	Latin script [Latn].	Dictionary. NT: 2001.	
ciy	chai1253	Chaima	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		1	0	N/A	N/A		Dictionary.	Shifted to Spanish [spa].
uum	urum1249	Urum	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	1	0	0	0		0	1	N/A	N/A	Cyrillic script [Cyrl]. Greek script [Grek], limited usage.	Grammar.	Adults only, few child speakers (Salminen 2007). Shifting to Ukrainian [ukr].
bzs	braz1236	Brazilian Sign Language	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	1	0	0	0	1	0	0	0	0	0	0		1	1	N/A	N/A		TV. Dictionary. Grammar. Agency: Federação Nacional De Educação eIntegração Dos Surdos (FENEIS).	Vigorous. Used by all. Also use Portuguese [por].
yrb	yare1248	Yareba	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	0	1	0		1	0	75%–100%.	50%–75%.	Latin script [Latn], used since 1965.	Literacy rate in L1: 75%–100%. Literacy rate in L2: 50%–75%. Dictionary. NT: 1973–1987.	Also use Hiri Motu [hmo]. Used as L2 by Aneme Wake [aby], Bariji [bjc], Nawaru [nwr].
nez	nezp1238	Nez Perce	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		1	1	N/A	N/A	Latin script [Latn].	A class in Nez Perce is taught on Umatilla Reservation. Dictionary. Grammar. Texts. Bible portions: 1845–1876. Conversational Nez Perce taught in Nespelem, Washington. There is a formal program of Nez Perce language instruction at Lewis-Clark State College in Lewiston, Idaho as well as an independent program run by the tribe itself on the Idaho reservation, in Lapwai, Kamiah, and Orofino, Idaho.	Older adults only. Shifted to English [eng].
gda	gade1236	Lohar, Gade	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	1	N/A	40% (1981 census).	Unwritten [Qaax].	Literacy rate in L2: 40% (1981 census). Grammar.	Also use English [eng].
tbn	barr1251	Tunebo, Barro Negro	Primarily oral	NOT_EMPTY	EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		Home. Some young people, all adults. Also use Spanish [spa].
rnr	nari1241	Nari Nari	Primarily oral	NOT_EMPTY	EMPTY	EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		
chl	cahu1264	Cahuilla	Primarily oral	EMPTY	NOT_EMPTY	NOT_EMPTY	0	0	0	0	0	0	0	0	1	0	0		1	1	N/A	N/A		Dictionary. Grammar. Texts.	Elderly only. Shifted to English [eng].
tst	tond1249	Tondi Songway Kiini	Primarily oral	NOT_EMPTY	NOT_EMPTY	NOT_EMPTY	0	1	0	0	0	0	0	0	0	0	0		1	1	N/A	N/A	Unwritten [Qaax].	Dictionary. Grammar.	Used by all. Used as L2 by Bankan Tey Dogon [dbw].
gyf	gung1248	Gungabula	Primarily oral	EMPTY	NOT_EMPTY	EMPTY	0	0	0	0	0	0	0	0	0	0	0		0	1	N/A	N/A		Grammar. Texts.	
lbi	labi1244	La'bi	Primarily oral	NOT_EMPTY	EMPTY	EMPTY	0	1	0	0	0	0	0	0	0	0	0		0	0	N/A	N/A	Unwritten [Qaax].		
